obj_id  ref_name         valuet                                                        valuei       timestamp          
------  ---------------  ------------------------------------------------------------  -----------  -------------------

1179    stock_sold                                                                     0            2026-02-05 00:11:43

1181    EAN              5907222955598                                                              2026-02-05 00:11:43

1181    cat_id                                                                         261227       2026-02-05 00:11:43

1181    item_no                                                                        96           2026-02-05 00:21:35

1181    name             ZANURZONE Borówka Amerykańska w czekoladzie deserowej 100g                 2026-02-05 00:11:43

1181    name             ZANURZONE Borówka Amerykańska w czekoladzie deserowej 100g                 2026-02-05 00:21:35

1181    offer_id                                                                       17228736235  2026-02-05 00:11:43

1181    price                                                                          20243902     2026-02-05 00:21:35

1181    stock                                                                          2            2026-02-05 00:21:35

1181    stock_available                                                                20           2026-02-05 00:11:43

1181    stock_sold                                                                     0            2026-02-05 00:11:43

1183    EAN              5906874431054                                                              2026-02-05 00:11:43

1183    cat_id                                                                         258265       2026-02-05 00:11:43

1183    item_no                                                                        172          2026-02-05 00:21:35

1183    name             Herbal Monasterium Sok Aronia 500ml                                        2026-02-05 00:11:43

1183    name             Herbal Monasterium Sok Aronia 500ml                                        2026-02-05 00:21:35

1183    offer_id                                                                       17222063573  2026-02-05 00:11:43

1183    price                                                                          23609524     2026-02-05 00:21:35

1183    stock                                                                          6            2026-02-05 00:21:35

1183    stock_available                                                                20           2026-02-05 00:11:43

1183    stock_sold                                                                     0            2026-02-05 00:11:43

1186    EAN              4260310559032                                                              2026-02-05 00:11:43

1186    cat_id                                                                         112633       2026-02-05 00:11:43

1186    item_no                                                                        405          2026-02-05 00:21:35

1186    name             THOMAS HENRY Pink Grapefruit Lemoniada Grejpfrut                           2026-02-05 00:11:43

1186    name             THOMAS HENRY Pink Grapefruit Lemoniada Grejpfrut                           2026-02-05 00:21:35

1186    offer_id                                                                       17220224762  2026-02-05 00:11:43

1186    price                                                                          4300813      2026-02-05 00:21:35

1186    stock                                                                          32           2026-02-05 00:21:35

1186    stock_available                                                                185          2026-02-05 00:11:43

1186    stock_sold                                                                     1            2026-02-05 00:11:43

1192    EAN              5901866003639                                                              2026-02-05 00:11:43

1192    cat_id                                                                         261420       2026-02-05 00:11:43

1192    item_no                                                                        508          2026-02-05 00:21:35

1192    name             GLUTENEX - Bezglutenowe Ciastka Maślane 140g                               2026-02-05 00:11:43

1192    name             GLUTENEX - Bezglutenowe Ciastka Maślane 140g                               2026-02-05 00:21:35

1192    offer_id                                                                       17211850180  2026-02-05 00:11:43

1192    price                                                                          15228571     2026-02-05 00:21:35

1192    stock                                                                          6            2026-02-05 00:21:35

1192    stock_available                                                                19           2026-02-05 00:11:43

1192    stock_sold                                                                     0            2026-02-05 00:11:43

1193    EAN              5901866003677                                                              2026-02-05 00:11:43

1193    cat_id                                                                         74017        2026-02-05 00:11:43

1193    item_no                                                                        401          2026-02-05 00:21:35

1193    name             GLUTENEX Bezglutenowe Ciastka Maślane z czeko                              2026-02-05 00:11:43

1193    name             GLUTENEX Bezglutenowe Ciastka Maślane z czeko                              2026-02-05 00:21:35

1193    offer_id                                                                       17211850178  2026-02-05 00:11:43

1193    price                                                                          14752381     2026-02-05 00:21:35

1193    stock                                                                          5            2026-02-05 00:21:35

1193    stock_available                                                                6            2026-02-05 00:11:43

1193    stock_sold                                                                     1            2026-02-05 00:11:43

1195    EAN              5901832982234                                                              2026-02-05 00:11:43

1195    cat_id                                                                         261227       2026-02-05 00:11:43

1195    item_no                                                                        50           2026-02-05 00:21:35

1195    name             Fresano Chipsy Bananowe suszone niesłodzone BIO 150g                       2026-02-05 00:11:43

1195    name             Fresano Chipsy Bananowe suszone niesłodzone 150g                           2026-02-05 00:21:35

1195    offer_id                                                                       17211314968  2026-02-05 00:11:43

1195    price                                                                          12847619     2026-02-05 00:21:35

1195    stock                                                                          12           2026-02-05 00:21:35

1195    stock_available                                                                13           2026-02-05 00:11:43

1195    stock_sold                                                                     1            2026-02-05 00:11:43

1197    EAN              5901832981619                                                              2026-02-05 00:11:43

1197    cat_id                                                                         111093       2026-02-05 00:11:43

1197    item_no                                                                        427          2026-02-05 00:21:35

1197    name             Fresano Kasza Gryczana niepalona BIO 500g                                  2026-02-05 00:11:43

1197    name             Fresano Kasza Gryczana niepalona BIO 500g                                  2026-02-05 00:21:35

1197    offer_id                                                                       17195425597  2026-02-05 00:11:43

1197    price                                                                          13800000     2026-02-05 00:21:35

1197    stock                                                                          6            2026-02-05 00:21:35

1197    stock_available                                                                18           2026-02-05 00:11:43

1197    stock_sold                                                                     0            2026-02-05 00:11:43

1198    EAN              5901832981053                                                              2026-02-05 00:11:43

1198    cat_id                                                                         261698       2026-02-05 00:11:43

1198    item_no                                                                        140          2026-02-05 00:21:35

1198    name             Fresano Soja żółta 400g BIO                                                2026-02-05 00:11:43

1198    name             Fresano Soja żółta 400g BIO                                                2026-02-05 00:21:35

1198    offer_id                                                                       17192388744  2026-02-05 00:11:43

1198    price                                                                          11228571     2026-02-05 00:21:35

1198    stock                                                                          12           2026-02-05 00:21:35

1198    stock_available                                                                20           2026-02-05 00:11:43

1198    stock_sold                                                                     0            2026-02-05 00:11:43

1224    EAN              5907775600136                                                              2026-02-05 00:11:43

1224    cat_id                                                                         112635       2026-02-05 00:11:43

1224    item_no                                                                        149          2026-02-05 00:21:35

1224    name             Sok Maciejowy Sad Porzeczka 100%                                           2026-02-05 00:11:43

1224    name             Sok Maciejowy Sad Jabłko z wiśniami 100%                                   2026-02-05 00:21:35

1224    offer_id                                                                       17159431935  2026-02-05 00:11:43

1224    price                                                                          6180952      2026-02-05 00:21:35

1224    stock                                                                          12           2026-02-05 00:21:35

1224    stock_available                                                                20           2026-02-05 00:11:43

1224    stock_sold                                                                     0            2026-02-05 00:11:43

1230    EAN              5902768499230                                                              2026-02-05 00:11:43

1230    cat_id                                                                         112633       2026-02-05 00:11:43

1230    item_no                                                                        897          2026-02-05 00:21:35

1230    name             On Lemon Matchbata 330ml                                                   2026-02-05 00:11:43

1230    name             On Lemon Matchbata 330ml                                                   2026-02-05 00:21:35

1230    offer_id                                                                       17152895995  2026-02-05 00:11:43

1230    price                                                                          7514286      2026-02-05 00:21:35

1230    stock                                                                          9            2026-02-05 00:21:35

1230    stock_available                                                                46           2026-02-05 00:11:43

1230    stock_sold                                                                     0            2026-02-05 00:11:43

1235    EAN              5901832982531                                                              2026-02-05 00:11:43

1235    cat_id                                                                         261712       2026-02-05 00:11:43

1235    item_no                                                                        108          2026-02-05 00:21:35

1235    name             Fresano Płatki Kukurydziane Pełnoziarniste BIO 300g                        2026-02-05 00:11:43

1235    name             Fresano Płatki Kukurydziane Pełnoziarniste BIO 300g                        2026-02-05 00:21:35

1235    offer_id                                                                       17151053418  2026-02-05 00:11:43

1235    price                                                                          17895238     2026-02-05 00:21:35

1235    stock                                                                          12           2026-02-05 00:21:35

1235    stock_available                                                                9            2026-02-05 00:11:43

1235    stock_sold                                                                     3            2026-02-05 00:11:43

1236    EAN              5902768499001                                                              2026-02-05 00:11:43

1236    cat_id                                                                         112633       2026-02-05 00:11:43

1236    item_no                                                                        588          2026-02-05 00:21:35

1236    name             On Lemon Kola 330ml                                                        2026-02-05 00:11:43

1236    name             On Lemon Kola 330ml                                                        2026-02-05 00:21:35

1236    offer_id                                                                       17150990906  2026-02-05 00:11:43

1236    price                                                                          6980952      2026-02-05 00:21:35

1236    stock                                                                          45           2026-02-05 00:21:35

1236    stock_available                                                                80           2026-02-05 00:11:43

1236    stock_sold                                                                     0            2026-02-05 00:11:43

1237    EAN              5902768499049                                                              2026-02-05 00:11:43

1237    cat_id                                                                         112633       2026-02-05 00:11:43

1237    item_no                                                                        861          2026-02-05 00:21:35

1237    name             On Lemon Lemoniada Pomarańczowa 330ml                                      2026-02-05 00:11:43

1237    name             On Lemon Lemoniada Pomarańczowa 330ml                                      2026-02-05 00:21:35

1237    offer_id                                                                       17150990905  2026-02-05 00:11:43

1237    price                                                                          6657143      2026-02-05 00:21:35

1237    stock                                                                          19           2026-02-05 00:21:35

1237    stock_available                                                                43           2026-02-05 00:11:43

1237    stock_sold                                                                     5            2026-02-05 00:11:43

1238    EAN              4260310557670                                                              2026-02-05 00:11:43

1238    cat_id                                                                         112632       2026-02-05 00:11:43

1238    item_no                                                                        683          2026-02-05 00:21:35

1238    name             Thomas Henry Tonic Water 750ml                                             2026-02-05 00:11:43

1238    name             Thomas Henry Tonic Water 750ml                                             2026-02-05 00:21:35

1238    offer_id                                                                       17150906062  2026-02-05 00:11:43

1238    price                                                                          13813008     2026-02-05 00:21:35

1238    stock                                                                          19           2026-02-05 00:21:35

1238    stock_available                                                                61           2026-02-05 00:11:43

1238    stock_sold                                                                     12           2026-02-05 00:11:43

1245    EAN              5902528789724                                                              2026-02-05 00:11:43

1245    cat_id                                                                         112633       2026-02-05 00:11:43

1245    item_no                                                                        623          2026-02-05 00:21:35

1245    name             Piwo KORMORAN Podpiwek Warmiński 500ml                                     2026-02-05 00:11:43

1245    name             Piwo KORMORAN Podpiwek Warmiński 500ml                                     2026-02-05 00:21:35

1245    offer_id                                                                       17135379706  2026-02-05 00:11:43

1245    price                                                                          6495935      2026-02-05 00:21:35

1245    stock                                                                          58           2026-02-05 00:21:35

1245    stock_available                                                                159          2026-02-05 00:11:43

1245    stock_sold                                                                     1            2026-02-05 00:11:43

1250    EAN              5901832981664                                                              2026-02-05 00:11:43

1250    cat_id                                                                         308293       2026-02-05 00:11:43

1250    item_no                                                                        705          2026-02-05 00:21:35

1250    name             Fresano Ryż biały długoziarnisty BIO 500g                                  2026-02-05 00:11:43

1250    name             Fresano Ryż biały długoziarnisty BIO 500g                                  2026-02-05 00:21:35

1250    offer_id                                                                       17119856802  2026-02-05 00:11:43

1250    price                                                                          10942857     2026-02-05 00:21:35

1250    stock                                                                          9            2026-02-05 00:21:35

1250    stock_available                                                                19           2026-02-05 00:11:43

1250    stock_sold                                                                     0            2026-02-05 00:11:43

1251    EAN              5906874431016                                                              2026-02-05 00:11:43

1251    cat_id                                                                         258265       2026-02-05 00:11:43

1251    item_no                                                                        177          2026-02-05 00:21:35

1251    name             Herbal Monasterium Sok z żurawiny 500ml                                    2026-02-05 00:11:43

1251    name             Herbal Monasterium Sok z żurawiny 500ml                                    2026-02-05 00:21:35

1251    offer_id                                                                       17119520365  2026-02-05 00:11:43

1251    price                                                                          20276190     2026-02-05 00:21:35

1251    stock                                                                          6            2026-02-05 00:21:35

1251    stock_available                                                                17           2026-02-05 00:11:43

1251    stock_sold                                                                     0            2026-02-05 00:11:43

1253    EAN              5901866003134                                                              2026-02-05 00:11:43

1253    cat_id                                                                         261417       2026-02-05 00:11:43

1253    item_no                                                                        898          2026-02-05 00:21:35

1253    name             GLUTENEX Płatki owsiane śniadaniowe błyskawiczne                           2026-02-05 00:11:43

1253    name             GLUTENEX Płatki owsiane śniadaniowe błyskawiczne                           2026-02-05 00:21:35

1253    offer_id                                                                       17116802927  2026-02-05 00:11:43

1253    price                                                                          10466667     2026-02-05 00:21:35

1253    stock                                                                          4            2026-02-05 00:21:35

1253    stock_available                                                                20           2026-02-05 00:11:43

1253    stock_sold                                                                     0            2026-02-05 00:11:43

1256    EAN              5903661281199                                                              2026-02-05 00:11:43

1256    cat_id                                                                         311869       2026-02-05 00:11:43

1256    item_no                                                                        613          2026-02-05 00:21:35

1256    name             Piwo INNE BECZKI Rak'n'rollowe marakuja bezalkoholowe 500ml                2026-02-05 00:11:43

1256    name             Piwo INNE BECZKI Rak'n'Rollowe Marakuja                                    2026-02-05 00:21:35

1256    offer_id                                                                       17115957854  2026-02-05 00:11:43

1256    price                                                                          7959350      2026-02-05 00:21:35

1256    stock                                                                          46           2026-02-05 00:21:35

1256    stock_available                                                                210          2026-02-05 00:11:43

1256    stock_sold                                                                     11           2026-02-05 00:11:43

1259    EAN              5906395231584                                                              2026-02-05 00:11:43

1259    cat_id                                                                         322932       2026-02-05 00:11:43

1259    item_no                                                                        571          2026-02-05 00:21:35

1259    name             Chias Focus Shot 60ml                                                      2026-02-05 00:11:43

1259    name             WELLSS Focus Shot - granat, chilli, kofeina 60ml                           2026-02-05 00:21:35

1259    offer_id                                                                       17103956862  2026-02-05 00:11:43

1259    price                                                                          4752381      2026-02-05 00:21:35

1259    stock                                                                          48           2026-02-05 00:21:35

1259    stock_available                                                                1            2026-02-05 00:11:43

1259    stock_sold                                                                     9            2026-02-05 00:11:43

1263    EAN              5906874431092                                                              2026-02-05 00:11:43

1263    cat_id                                                                         258265       2026-02-05 00:11:43

1263    item_no                                                                        281          2026-02-05 00:21:35

1263    name             Herbal Monasterium Sok z Malin 500ml                                       2026-02-05 00:11:43

1263    name             Herbal Monasterium Sok z Malin 500ml                                       2026-02-05 00:21:35

1263    offer_id                                                                       17097301411  2026-02-05 00:11:43

1263    price                                                                          27609524     2026-02-05 00:21:35

1263    stock                                                                          8            2026-02-05 00:21:35

1263    stock_available                                                                20           2026-02-05 00:11:43

1263    stock_sold                                                                     0            2026-02-05 00:11:43

1264    EAN              5901832980186                                                              2026-02-05 00:11:43

1264    cat_id                                                                         261227       2026-02-05 00:11:43

1264    item_no                                                                        607          2026-02-05 00:21:35

1264    name             Fresano Figi suszone BIO 150g                                              2026-02-05 00:11:43

1264    name             Fresano Figi suszone BIO 150g                                              2026-02-05 00:21:35

1264    offer_id                                                                       17096608107  2026-02-05 00:11:43

1264    price                                                                          11419048     2026-02-05 00:21:35

1264    stock                                                                          11           2026-02-05 00:21:35

1264    stock_available                                                                8            2026-02-05 00:11:43

1264    stock_sold                                                                     4            2026-02-05 00:11:43

1265    EAN              5901122234432                                                              2026-02-05 00:11:43

1265    cat_id                                                                         311869       2026-02-05 00:11:43

1265    item_no                                                                        390          2026-02-05 00:21:35

1265    name             Piwo INNE BECZKI Free IPA bezalkoholowe 500ml                              2026-02-05 00:11:43

1265    name             Piwo INNE BECZKI Free IPA bezalkoholowe 500ml                              2026-02-05 00:21:35

1265    offer_id                                                                       17087467410  2026-02-05 00:11:43

1265    price                                                                          7959350      2026-02-05 00:21:35

1265    stock                                                                          73           2026-02-05 00:21:35

1265    stock_available                                                                212          2026-02-05 00:11:43

1265    stock_sold                                                                     4            2026-02-05 00:11:43

1278    EAN              4260310550985                                                              2026-02-05 00:11:43

1278    cat_id                                                                         112633       2026-02-05 00:11:43

1278    item_no                                                                        145          2026-02-05 00:21:35

1278    name             Thomas Henry Spicy Ginger Beer 750ml                                       2026-02-05 00:11:43

1278    name             Thomas Henry Spicy Ginger Beer 750ml                                       2026-02-05 00:21:35

1278    offer_id                                                                       17071655728  2026-02-05 00:11:43

1278    price                                                                          13813008     2026-02-05 00:21:35

1278    stock                                                                          54           2026-02-05 00:21:35

1278    stock_available                                                                146          2026-02-05 00:11:43

1278    stock_sold                                                                     5            2026-02-05 00:11:43

1283    EAN              5905669011242                                                              2026-02-05 00:11:43

1283    cat_id                                                                         112633       2026-02-05 00:11:43

1283    item_no                                                                        655          2026-02-05 00:21:35

1283    name             MAJESTEA Kombucha Naked Lady Naturalna 250ml                               2026-02-05 00:11:43

1283    name             MAJESTEA Kombucha Naked Lady Naturalna 250ml                               2026-02-05 00:21:35

1283    offer_id                                                                       17047233557  2026-02-05 00:11:43

1283    price                                                                          11419048     2026-02-05 00:21:35

1283    stock                                                                          11           2026-02-05 00:21:35

1283    stock_available                                                                44           2026-02-05 00:11:43

1283    stock_sold                                                                     1            2026-02-05 00:11:43

1304    EAN              5904162004638                                                              2026-02-05 00:11:43

1304    cat_id                                                                         74033        2026-02-05 00:11:43

1304    item_no                                                                        23           2026-02-05 00:21:35

1304    name             Kawa Mielona INDIE MALABAR 250g                                            2026-02-05 00:11:43

1304    name             Kawa Mielona o smaku Irish Whisky 250g                                     2026-02-05 00:21:35

1304    offer_id                                                                       17032651445  2026-02-05 00:11:43

1304    price                                                                          23495935     2026-02-05 00:21:35

1304    stock                                                                          3            2026-02-05 00:21:35

1304    stock_available                                                                20           2026-02-05 00:11:43

1304    stock_sold                                                                     0            2026-02-05 00:11:43

1308    EAN              5902627010996                                                              2026-02-05 00:11:43

1308    cat_id                                                                         112633       2026-02-05 00:11:43

1308    item_no                                                                        494          2026-02-05 00:21:35

1308    name             Pan Jałowiec z Porzeczką 330ml                                             2026-02-05 00:11:43

1308    name             Pan Jałowiec z Czarną Porzeczką 330ml                                      2026-02-05 00:21:35

1308    offer_id                                                                       17032379824  2026-02-05 00:11:43

1308    price                                                                          6739837      2026-02-05 00:21:35

1308    stock                                                                          4            2026-02-05 00:21:35

1308    stock_available                                                                3            2026-02-05 00:11:43

1308    stock_sold                                                                     0            2026-02-05 00:11:43

1313    EAN              5905669011471                                                              2026-02-05 00:11:43

1313    cat_id                                                                         261784       2026-02-05 00:11:43

1313    item_no                                                                        614          2026-02-05 00:21:35

1313    name             MAJESTEA Kombucha Rose Lady 250ml                                          2026-02-05 00:11:43

1313    name             MAJESTEA Kombucha Rose Lady 250ml                                          2026-02-05 00:21:35

1313    offer_id                                                                       17028256533  2026-02-05 00:11:43

1313    price                                                                          11419048     2026-02-05 00:21:35

1313    stock                                                                          11           2026-02-05 00:21:35

1313    stock_available                                                                19           2026-02-05 00:11:43

1313    stock_sold                                                                     1            2026-02-05 00:11:43

1314    EAN              5905669011266                                                              2026-02-05 00:11:43

1314    cat_id                                                                         112633       2026-02-05 00:11:43

1314    item_no                                                                        916          2026-02-05 00:21:35

1314    name             MAJESTEA Kombucha Very Berry Lady 250ml                                    2026-02-05 00:11:43

1314    name             MAJESTEA Kombucha Very Berry Lady 250ml                                    2026-02-05 00:21:35

1314    offer_id                                                                       17028256532  2026-02-05 00:11:43

1314    price                                                                          11419048     2026-02-05 00:21:35

1314    stock                                                                          12           2026-02-05 00:21:35

1314    stock_available                                                                43           2026-02-05 00:11:43

1314    stock_sold                                                                     0            2026-02-05 00:11:43

1322    EAN              8593875518210                                                              2026-02-05 00:11:43

1322    cat_id                                                                         311869       2026-02-05 00:11:43

1322    item_no                                                                        602          2026-02-05 00:21:35

1322    name             Browar LITOVEL Cerny Citron Piwo Cytrynowe BezAlko                         2026-02-05 00:11:43

1322    name             Browar LITOVEL Cerny Citron Piwo Cytrynowe BezAlko                         2026-02-05 00:21:35

1322    offer_id                                                                       17017236453  2026-02-05 00:11:43

1322    price                                                                          5682927      2026-02-05 00:21:35

1322    stock                                                                          88           2026-02-05 00:21:35

1322    stock_available                                                                72           2026-02-05 00:11:43

1322    stock_sold                                                                     41           2026-02-05 00:11:43

1325    EAN              5904422981075                                                              2026-02-05 00:11:43

1325    cat_id                                                                         112633       2026-02-05 00:11:43

1325    item_no                                                                        533          2026-02-05 00:21:35

1325    name             Tonic Lord of Taste, Premium Hibiscus Tonic Water                          2026-02-05 00:11:43

1325    name             Tonic Lord of Taste, Premium Hibiscus Tonic Water                          2026-02-05 00:21:35

1325    offer_id                                                                       17008537371  2026-02-05 00:11:43

1325    price                                                                          4869919      2026-02-05 00:21:35

1325    stock                                                                          20           2026-02-05 00:21:35

1325    stock_available                                                                161          2026-02-05 00:11:43

1325    stock_sold                                                                     16           2026-02-05 00:11:43

1328    EAN              4260310559063                                                              2026-02-05 00:11:43

1328    cat_id                                                                         322932       2026-02-05 00:11:43

1328    item_no                                                                        668          2026-02-05 00:21:35

1328    name             Mate Mate Yerba smak brzoskwini i trawy cytrynowej                         2026-02-05 00:11:43

1328    name             Mate Mate Yerba smak brzoskwini i trawy cytrynowej                         2026-02-05 00:21:35

1328    offer_id                                                                       16998520172  2026-02-05 00:11:43

1328    price                                                                          7308943      2026-02-05 00:21:35

1328    stock                                                                          19           2026-02-05 00:21:35

1328    stock_available                                                                87           2026-02-05 00:11:43

1328    stock_sold                                                                     0            2026-02-05 00:11:43

1336    EAN              5901866005756                                                              2026-02-05 00:11:43

1336    cat_id                                                                         261420       2026-02-05 00:11:43

1336    item_no                                                                        883          2026-02-05 00:21:35

1336    name             Glutenex Paluchy Chlebowe z sezamem 90g                                    2026-02-05 00:11:43

1336    name             Glutenex Paluchy Chlebowe z sezamem 90g                                    2026-02-05 00:21:35

1336    offer_id                                                                       16986406684  2026-02-05 00:11:43

1336    price                                                                          9514286      2026-02-05 00:21:35

1336    stock                                                                          10           2026-02-05 00:21:35

1336    stock_available                                                                20           2026-02-05 00:11:43

1336    stock_sold                                                                     0            2026-02-05 00:11:43

1338    EAN              5907709756946                                                              2026-02-05 00:11:43

1338    cat_id                                                                         311869       2026-02-05 00:11:43

1338    item_no                                                                        391          2026-02-05 00:21:35

1338    name             Browar NEPOMUCEN & Nook Hopollo Polish IPA                                 2026-02-05 00:11:43

1338    name             Browar NEPOMUCEN & Nook Hopollo Polish IPA                                 2026-02-05 00:21:35

1338    offer_id                                                                       16982416779  2026-02-05 00:11:43

1338    price                                                                          8853659      2026-02-05 00:21:35

1338    stock                                                                          32           2026-02-05 00:21:35

1338    stock_available                                                                125          2026-02-05 00:11:43

1338    stock_sold                                                                     8            2026-02-05 00:11:43

1341    EAN              5906874431078                                                              2026-02-05 00:11:43

1341    cat_id                                                                         258265       2026-02-05 00:11:43

1341    item_no                                                                        176          2026-02-05 00:21:35

1341    name             Herbal Monasterium Sok Granat 500ml                                        2026-02-05 00:11:43

1341    name             Herbal Monasterium Sok Granat 500ml                                        2026-02-05 00:21:35

1341    offer_id                                                                       16976871089  2026-02-05 00:11:43

1341    price                                                                          23323810     2026-02-05 00:21:35

1341    stock                                                                          6            2026-02-05 00:21:35

1341    stock_available                                                                16           2026-02-05 00:11:43

1341    stock_sold                                                                     0            2026-02-05 00:11:43

1344    EAN              7394376616778                                                              2026-02-05 00:11:43

1344    cat_id                                                                         261648       2026-02-05 00:11:43

1344    item_no                                                                        751          2026-02-05 00:21:35

1344    name             OATLY Mleko Owsiane Barista 1l                                             2026-02-05 00:11:43

1344    name             OATLY Mleko Owsiane Barista 1l                                             2026-02-05 00:21:35

1344    offer_id                                                                       16971837463  2026-02-05 00:11:43

1344    price                                                                          17133333     2026-02-05 00:21:35

1344    stock                                                                          3            2026-02-05 00:21:35

1344    stock_available                                                                5            2026-02-05 00:11:43

1344    stock_sold                                                                     1            2026-02-05 00:11:43

1348    EAN              5906874239391                                                              2026-02-05 00:11:43

1348    cat_id                                                                         311869       2026-02-05 00:11:43

1348    item_no                                                                        844          2026-02-05 00:21:35

1348    name             Browar HOPLALA Domyśl się Fruit IPA z guawą                                2026-02-05 00:11:43

1348    name             Browar HOPLALA Domyśl się Fruit IPA z guawą                                2026-02-05 00:21:35

1348    offer_id                                                                       16966864238  2026-02-05 00:11:43

1348    price                                                                          10154472     2026-02-05 00:21:35

1348    stock                                                                          9            2026-02-05 00:21:35

1348    stock_available                                                                190          2026-02-05 00:11:43

1348    stock_sold                                                                     1            2026-02-05 00:11:43

1349    EAN              5901832981978                                                              2026-02-05 00:11:43
